deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome
D02755,2023-03-26,2023-05-13,rep_9,Ecommerce,APAC,Enterprise,Referral,Qualified,2306,48,Won
D02756,2023-08-26,2023-11-17,rep_9,SaaS,APAC,Enterprise,Inbound,Closed,96530,83,Won
D02757,2023-08-28,2023-09-05,rep_15,Ecommerce,North America,Core,Referral,Qualified,4018,8,Lost
D02758,2023-09-06,2023-12-19,rep_20,HealthTech,Europe,Core,Referral,Proposal,61051,104,Lost
D02759,2023-09-28,2023-10-18,rep_2,FinTech,APAC,Enterprise,Inbound,Negotiation,33974,20,Won
D02760,2023-03-29,2023-04-16,rep_14,Ecommerce,APAC,Core,Outbound,Closed,9411,18,Won
D02761,2023-04-30,2023-07-31,rep_23,EdTech,APAC,Core,Outbound,Negotiation,94009,92,Lost
D02762,2023-10-18,2023-11-07,rep_12,HealthTech,North America,Core,Partner,Demo,47671,20,Lost
D02763,2023-11-13,2024-02-16,rep_12,HealthTech,India,Enterprise,Inbound,Negotiation,70426,95,Lost
D02764,2024-01-14,2024-04-08,rep_19,EdTech,India,Enterprise,Outbound,Demo,11856,85,Lost
D02765,2023-05-20,2023-07-30,rep_12,SaaS,India,Pro,Outbound,Closed,45700,71,Lost
D02766,2024-03-03,2024-05-28,rep_22,FinTech,APAC,Enterprise,Inbound,Negotiation,70858,86,Won
D02767,2023-05-04,2023-06-15,rep_2,Ecommerce,North America,Pro,Partner,Negotiation,15890,42,Lost
D02768,2023-10-14,2024-01-11,rep_4,FinTech,India,Core,Partner,Demo,80621,89,Won
D02769,2023-01-13,2023-03-11,rep_13,EdTech,India,Core,Referral,Proposal,17130,57,Lost
D02770,2023-01-08,2023-01-28,rep_1,HealthTech,Europe,Pro,Outbound,Negotiation,18295,20,Lost
D02771,2023-09-01,2023-12-06,rep_24,SaaS,Europe,Pro,Partner,Negotiation,19866,96,Lost
D02772,2023-03-06,2023-05-29,rep_6,Ecommerce,North America,Core,Inbound,Closed,7312,84,Lost
D02773,2023-12-08,2023-12-25,rep_14,FinTech,India,Core,Referral,Proposal,2910,17,Lost
D02774,2023-04-09,2023-06-26,rep_3,HealthTech,North America,Core,Outbound,Demo,4067,78,Won
D02775,2023-12-02,2024-03-15,rep_2,SaaS,India,Pro,Outbound,Closed,69213,104,Won
D02776,2023-04-11,2023-07-13,rep_17,FinTech,India,Enterprise,Referral,Proposal,54563,93,Lost
D02777,2023-11-18,2023-12-26,rep_3,SaaS,Europe,Core,Inbound,Negotiation,61551,38,Lost
D02778,2024-01-31,2024-04-14,rep_17,Ecommerce,APAC,Core,Referral,Qualified,3144,74,Lost
D02779,2023-07-16,2023-07-31,rep_7,Ecommerce,APAC,Core,Referral,Demo,7139,15,Lost
D02780,2023-11-08,2023-12-15,rep_14,Ecommerce,India,Pro,Inbound,Qualified,99886,37,Won
D02781,2024-03-04,2024-04-11,rep_24,HealthTech,Europe,Pro,Outbound,Closed,28876,38,Won
D02782,2024-02-08,2024-04-23,rep_13,SaaS,Europe,Pro,Partner,Demo,7202,75,Won
D02783,2023-11-06,2024-02-29,rep_20,Ecommerce,APAC,Pro,Partner,Demo,10710,115,Lost
D02784,2023-12-17,2024-02-28,rep_14,SaaS,North America,Core,Inbound,Closed,76256,73,Won
D02785,2023-06-08,2023-09-23,rep_20,SaaS,North America,Pro,Referral,Qualified,8759,107,Lost
D02786,2023-09-03,2023-09-20,rep_25,Ecommerce,Europe,Pro,Referral,Qualified,65576,17,Lost
D02787,2023-11-09,2023-11-22,rep_1,EdTech,India,Core,Referral,Demo,32840,13,Won
D02788,2023-03-28,2023-04-18,rep_7,HealthTech,Europe,Pro,Partner,Qualified,71808,21,Won
D02789,2023-02-07,2023-04-23,rep_19,SaaS,India,Pro,Outbound,Closed,18198,75,Lost
D02790,2024-01-05,2024-03-10,rep_19,EdTech,APAC,Core,Outbound,Negotiation,11204,65,Lost
D02791,2023-05-11,2023-08-18,rep_22,HealthTech,India,Pro,Inbound,Negotiation,7588,99,Lost
D02792,2023-04-22,2023-07-28,rep_14,FinTech,North America,Core,Partner,Negotiation,71504,97,Lost
D02793,2023-10-12,2023-11-25,rep_18,FinTech,APAC,Pro,Outbound,Qualified,3313,44,Lost
D02794,2023-01-17,2023-04-29,rep_21,SaaS,Europe,Enterprise,Referral,Proposal,7729,102,Lost
D02795,2023-04-25,2023-08-17,rep_17,HealthTech,North America,Core,Referral,Closed,81827,114,Lost
D02796,2023-04-28,2023-08-04,rep_6,FinTech,India,Core,Inbound,Demo,12761,98,Won
D02797,2023-02-02,2023-04-28,rep_16,EdTech,North America,Pro,Outbound,Closed,2184,85,Won
D02798,2023-09-08,2023-12-02,rep_6,SaaS,APAC,Pro,Partner,Qualified,18309,85,Lost
D02799,2023-02-16,2023-05-21,rep_4,SaaS,APAC,Enterprise,Partner,Closed,2150,94,Lost
D02800,2023-12-30,2024-01-22,rep_14,FinTech,India,Core,Outbound,Demo,3416,23,Won
D02801,2023-05-04,2023-06-21,rep_22,EdTech,Europe,Enterprise,Partner,Demo,7359,48,Won
D02802,2023-04-12,2023-06-16,rep_5,SaaS,North America,Enterprise,Inbound,Closed,17409,65,Won
D02803,2024-03-22,2024-05-21,rep_13,SaaS,India,Enterprise,Partner,Closed,10031,60,Lost
D02804,2023-01-05,2023-02-12,rep_3,FinTech,India,Core,Referral,Proposal,12165,38,Won
D02805,2023-07-20,2023-08-29,rep_24,EdTech,North America,Core,Partner,Proposal,8501,40,Lost
D02806,2024-01-09,2024-04-08,rep_23,HealthTech,North America,Enterprise,Outbound,Negotiation,38704,90,Won
D02807,2023-06-01,2023-06-20,rep_14,SaaS,India,Core,Outbound,Closed,22380,19,Won
D02808,2023-03-04,2023-04-22,rep_23,HealthTech,Europe,Enterprise,Inbound,Demo,7802,49,Lost
D02809,2023-06-16,2023-08-26,rep_8,EdTech,APAC,Enterprise,Inbound,Proposal,78334,71,Lost
D02810,2023-12-25,2024-04-18,rep_20,EdTech,North America,Core,Inbound,Demo,14628,115,Lost
D02811,2023-03-01,2023-04-19,rep_6,Ecommerce,India,Enterprise,Outbound,Negotiation,86393,49,Lost
D02812,2023-07-25,2023-08-06,rep_8,FinTech,APAC,Pro,Inbound,Qualified,89667,12,Won
D02813,2023-12-28,2024-04-10,rep_5,HealthTech,Europe,Pro,Partner,Proposal,2964,104,Lost
D02814,2023-12-21,2024-04-04,rep_11,EdTech,India,Pro,Partner,Qualified,7987,105,Won
D02815,2023-08-16,2023-10-25,rep_18,HealthTech,North America,Enterprise,Partner,Closed,9752,70,Lost
D02816,2024-01-24,2024-03-13,rep_3,Ecommerce,North America,Enterprise,Partner,Qualified,15244,49,Lost
D02817,2023-09-29,2023-12-18,rep_6,FinTech,Europe,Core,Referral,Demo,65695,80,Lost
D02818,2023-12-30,2024-03-12,rep_9,Ecommerce,India,Enterprise,Inbound,Demo,21017,73,Lost
D02819,2023-03-08,2023-06-08,rep_1,Ecommerce,APAC,Pro,Inbound,Demo,96901,92,Lost
D02820,2024-01-15,2024-02-05,rep_19,SaaS,Europe,Pro,Inbound,Negotiation,99206,21,Lost
D02821,2023-11-21,2024-01-09,rep_24,SaaS,APAC,Core,Partner,Negotiation,47688,49,Lost
D02822,2024-01-11,2024-04-09,rep_21,FinTech,APAC,Core,Referral,Closed,18072,89,Lost
D02823,2023-07-22,2023-10-26,rep_16,HealthTech,India,Enterprise,Partner,Qualified,21121,96,Won
D02824,2023-11-12,2024-02-01,rep_15,EdTech,APAC,Pro,Inbound,Proposal,18706,81,Lost
D02825,2024-03-11,2024-03-23,rep_21,EdTech,APAC,Enterprise,Outbound,Negotiation,6763,12,Lost
D02826,2023-06-02,2023-09-15,rep_1,EdTech,Europe,Pro,Outbound,Negotiation,34303,105,Lost
D02827,2023-11-09,2024-01-21,rep_15,SaaS,India,Pro,Partner,Qualified,94408,73,Won
D02828,2023-08-19,2023-10-29,rep_3,Ecommerce,India,Enterprise,Partner,Closed,16140,71,Lost
D02829,2024-02-26,2024-03-31,rep_2,Ecommerce,North America,Enterprise,Referral,Demo,84068,34,Lost
D02830,2023-08-27,2023-10-22,rep_21,FinTech,India,Enterprise,Outbound,Qualified,18433,56,Won
D02831,2023-07-18,2023-10-07,rep_1,HealthTech,Europe,Pro,Partner,Proposal,11233,81,Won
D02832,2023-03-08,2023-05-24,rep_25,HealthTech,India,Pro,Outbound,Qualified,2354,77,Won
D02833,2023-03-23,2023-05-27,rep_20,Ecommerce,Europe,Pro,Inbound,Proposal,7688,65,Won
D02834,2023-04-07,2023-05-01,rep_10,Ecommerce,APAC,Core,Outbound,Qualified,12388,24,Lost
D02835,2023-12-30,2024-02-20,rep_2,FinTech,India,Core,Referral,Demo,4823,52,Won
D02836,2023-05-09,2023-05-25,rep_16,Ecommerce,North America,Core,Inbound,Proposal,67245,16,Won
D02837,2023-10-10,2023-12-28,rep_16,FinTech,India,Pro,Inbound,Demo,32221,79,Won
D02838,2023-08-13,2023-11-22,rep_21,FinTech,APAC,Pro,Partner,Demo,39585,101,Won
D02839,2023-05-26,2023-07-25,rep_12,EdTech,APAC,Enterprise,Partner,Proposal,12068,60,Lost
D02840,2023-01-27,2023-02-19,rep_16,Ecommerce,India,Enterprise,Partner,Qualified,19562,23,Lost
D02841,2024-02-11,2024-03-16,rep_24,SaaS,North America,Pro,Referral,Closed,3121,34,Won
D02842,2023-01-19,2023-01-29,rep_24,HealthTech,India,Enterprise,Inbound,Negotiation,72469,10,Lost
D02843,2023-04-05,2023-07-08,rep_22,FinTech,India,Core,Referral,Proposal,17244,94,Won
D02844,2024-01-31,2024-04-24,rep_11,FinTech,Europe,Core,Inbound,Qualified,23113,84,Won
D02845,2023-04-17,2023-07-07,rep_20,Ecommerce,Europe,Core,Referral,Negotiation,13068,81,Lost
D02846,2023-04-04,2023-07-13,rep_19,FinTech,Europe,Enterprise,Referral,Demo,51151,100,Won
D02847,2024-02-05,2024-05-05,rep_16,FinTech,Europe,Core,Referral,Qualified,2921,90,Lost
D02848,2023-01-22,2023-05-19,rep_21,Ecommerce,India,Enterprise,Partner,Demo,39047,117,Won
D02849,2023-04-04,2023-06-08,rep_24,SaaS,India,Core,Outbound,Negotiation,12687,65,Lost
D02850,2023-02-01,2023-03-31,rep_3,HealthTech,India,Enterprise,Inbound,Qualified,87967,58,Won
D02851,2023-05-30,2023-07-09,rep_5,EdTech,India,Pro,Inbound,Proposal,85964,40,Won
D02852,2024-03-08,2024-05-26,rep_5,EdTech,APAC,Core,Partner,Negotiation,8318,79,Won
D02853,2023-08-25,2023-09-28,rep_18,SaaS,APAC,Core,Referral,Negotiation,19384,34,Lost
D02854,2023-01-02,2023-04-22,rep_15,Ecommerce,North America,Pro,Inbound,Negotiation,12466,110,Lost
D02855,2023-03-14,2023-06-07,rep_5,Ecommerce,North America,Enterprise,Outbound,Proposal,40074,85,Lost
D02856,2023-09-20,2024-01-06,rep_9,FinTech,India,Core,Inbound,Negotiation,29332,108,Lost
D02857,2023-06-24,2023-07-26,rep_11,Ecommerce,India,Enterprise,Inbound,Qualified,18575,32,Lost
D02858,2024-02-11,2024-03-14,rep_19,EdTech,North America,Core,Referral,Negotiation,14576,32,Won
D02859,2023-10-26,2024-01-08,rep_22,EdTech,Europe,Pro,Partner,Closed,3009,74,Won
D02860,2023-02-12,2023-06-06,rep_20,SaaS,APAC,Enterprise,Inbound,Qualified,95602,114,Won
D02861,2023-09-25,2023-11-27,rep_25,Ecommerce,India,Core,Partner,Closed,7754,63,Won
D02862,2023-03-29,2023-04-10,rep_2,EdTech,Europe,Core,Referral,Proposal,9695,12,Lost
D02863,2023-10-08,2023-12-28,rep_21,EdTech,India,Core,Inbound,Demo,17782,81,Won
D02864,2023-06-17,2023-07-02,rep_2,FinTech,India,Enterprise,Partner,Negotiation,26716,15,Won
D02865,2023-01-15,2023-04-24,rep_19,Ecommerce,Europe,Enterprise,Outbound,Proposal,8787,99,Won
D02866,2023-12-27,2024-03-30,rep_20,Ecommerce,APAC,Enterprise,Referral,Demo,21566,94,Lost
D02867,2023-05-18,2023-08-15,rep_20,Ecommerce,APAC,Enterprise,Referral,Demo,63746,89,Lost
D02868,2024-01-19,2024-03-05,rep_25,EdTech,Europe,Core,Partner,Closed,13677,46,Won
D02869,2023-02-12,2023-04-11,rep_2,EdTech,North America,Core,Outbound,Proposal,19776,58,Won
D02870,2023-08-23,2023-12-07,rep_25,SaaS,India,Pro,Inbound,Closed,15276,106,Lost
D02871,2024-01-16,2024-04-18,rep_25,FinTech,India,Pro,Inbound,Negotiation,16686,93,Lost
D02872,2024-02-14,2024-04-07,rep_3,EdTech,APAC,Enterprise,Inbound,Closed,71247,53,Lost
D02873,2023-09-21,2023-10-05,rep_24,FinTech,APAC,Pro,Partner,Proposal,4764,14,Won
D02874,2023-05-16,2023-07-04,rep_6,EdTech,APAC,Core,Partner,Demo,17462,49,Won
D02875,2023-03-16,2023-05-18,rep_23,SaaS,APAC,Enterprise,Inbound,Qualified,2895,63,Lost
D02876,2023-10-01,2023-11-09,rep_20,HealthTech,Europe,Core,Outbound,Proposal,99913,39,Won
D02877,2023-07-02,2023-10-22,rep_24,HealthTech,APAC,Enterprise,Inbound,Negotiation,2964,112,Lost
D02878,2024-03-25,2024-07-07,rep_12,SaaS,India,Enterprise,Outbound,Demo,10421,104,Won
D02879,2023-01-05,2023-02-23,rep_16,SaaS,North America,Enterprise,Outbound,Closed,41491,49,Lost
D02880,2023-02-02,2023-05-29,rep_9,Ecommerce,APAC,Pro,Inbound,Closed,53473,116,Lost
D02881,2023-05-31,2023-06-29,rep_9,Ecommerce,Europe,Core,Partner,Closed,83147,29,Lost
D02882,2023-08-09,2023-08-26,rep_12,HealthTech,Europe,Pro,Referral,Proposal,6088,17,Lost
D02883,2024-03-18,2024-07-10,rep_17,Ecommerce,India,Pro,Partner,Closed,79637,114,Won
D02884,2023-05-23,2023-07-11,rep_1,FinTech,Europe,Enterprise,Outbound,Proposal,5702,49,Lost
D02885,2023-08-01,2023-11-29,rep_23,Ecommerce,APAC,Enterprise,Inbound,Demo,13378,120,Lost
D02886,2023-12-24,2024-03-14,rep_4,HealthTech,APAC,Enterprise,Partner,Qualified,87624,81,Won
D02887,2024-02-08,2024-03-23,rep_3,EdTech,India,Enterprise,Referral,Qualified,14912,44,Lost
D02888,2023-03-11,2023-06-16,rep_11,SaaS,APAC,Enterprise,Inbound,Negotiation,3966,97,Won
D02889,2024-03-19,2024-05-05,rep_15,EdTech,Europe,Core,Inbound,Demo,2836,47,Lost
D02890,2023-04-20,2023-08-12,rep_14,HealthTech,APAC,Pro,Referral,Closed,7531,114,Won
D02891,2024-03-22,2024-07-18,rep_7,SaaS,North America,Pro,Outbound,Qualified,3540,118,Won
D02892,2023-10-13,2023-12-21,rep_23,EdTech,APAC,Enterprise,Partner,Proposal,2389,69,Lost
D02893,2023-09-20,2023-11-17,rep_3,SaaS,North America,Core,Outbound,Proposal,62743,58,Won
D02894,2023-06-23,2023-07-17,rep_13,Ecommerce,North America,Pro,Partner,Closed,88591,24,Won
D02895,2023-07-19,2023-10-09,rep_17,HealthTech,APAC,Pro,Inbound,Closed,6962,82,Lost
D02896,2023-06-18,2023-07-14,rep_20,SaaS,India,Core,Outbound,Demo,48864,26,Won
D02897,2023-04-18,2023-07-29,rep_14,EdTech,Europe,Pro,Referral,Closed,11407,102,Won
D02898,2023-10-07,2023-12-02,rep_5,SaaS,India,Enterprise,Referral,Negotiation,6436,56,Won
D02899,2023-01-15,2023-04-24,rep_8,EdTech,India,Core,Inbound,Closed,16287,99,Won
D02900,2023-07-28,2023-08-27,rep_25,EdTech,India,Core,Partner,Proposal,54859,30,Lost
D02901,2023-08-06,2023-09-04,rep_2,EdTech,APAC,Core,Partner,Qualified,10114,29,Won
D02902,2023-09-29,2023-11-20,rep_8,HealthTech,Europe,Enterprise,Partner,Negotiation,5848,52,Lost
D02903,2024-02-22,2024-06-11,rep_25,HealthTech,APAC,Pro,Partner,Qualified,13114,110,Won
D02904,2023-05-29,2023-07-27,rep_15,FinTech,APAC,Core,Inbound,Negotiation,49220,59,Lost
D02905,2023-08-01,2023-10-08,rep_21,EdTech,India,Enterprise,Referral,Negotiation,67144,68,Lost
D02906,2023-04-30,2023-07-13,rep_9,SaaS,APAC,Enterprise,Referral,Proposal,4812,74,Won
D02907,2023-09-13,2023-12-24,rep_23,HealthTech,APAC,Enterprise,Partner,Qualified,43372,102,Won
D02908,2023-06-30,2023-09-13,rep_6,HealthTech,APAC,Pro,Partner,Negotiation,7648,75,Lost
D02909,2023-03-23,2023-05-22,rep_20,EdTech,Europe,Core,Inbound,Closed,23149,60,Won
D02910,2023-03-07,2023-06-13,rep_8,SaaS,India,Core,Referral,Qualified,4006,98,Won
D02911,2023-03-15,2023-05-30,rep_11,SaaS,North America,Core,Inbound,Qualified,92053,76,Won
D02912,2023-03-01,2023-04-23,rep_13,Ecommerce,North America,Core,Referral,Proposal,3693,53,Lost
D02913,2023-09-09,2023-10-07,rep_20,Ecommerce,APAC,Pro,Partner,Proposal,9161,28,Lost
D02914,2023-06-30,2023-09-08,rep_1,EdTech,APAC,Enterprise,Outbound,Proposal,18020,70,Won
D02915,2023-12-19,2024-03-15,rep_10,SaaS,APAC,Pro,Inbound,Qualified,19633,87,Won
D02916,2023-10-14,2023-11-18,rep_5,FinTech,India,Enterprise,Outbound,Proposal,3314,35,Lost
D02917,2024-02-01,2024-05-15,rep_21,HealthTech,North America,Pro,Partner,Closed,7325,104,Won
D02918,2023-09-09,2023-10-23,rep_22,HealthTech,India,Enterprise,Referral,Qualified,4618,44,Lost
D02919,2024-01-27,2024-04-22,rep_5,EdTech,North America,Core,Partner,Closed,23371,86,Lost
D02920,2023-12-16,2024-04-10,rep_10,FinTech,Europe,Enterprise,Outbound,Proposal,42089,116,Won
D02921,2024-01-31,2024-04-02,rep_6,FinTech,North America,Pro,Outbound,Qualified,8361,62,Won
D02922,2023-07-01,2023-09-07,rep_10,Ecommerce,APAC,Core,Outbound,Qualified,28012,68,Lost
D02923,2024-02-14,2024-05-14,rep_3,SaaS,North America,Core,Outbound,Qualified,13323,90,Won
D02924,2024-02-14,2024-03-30,rep_16,FinTech,Europe,Core,Referral,Proposal,54339,45,Lost
D02925,2023-12-21,2024-01-19,rep_16,HealthTech,APAC,Core,Inbound,Demo,5502,29,Lost
D02926,2024-01-29,2024-02-19,rep_17,FinTech,Europe,Core,Inbound,Demo,31313,21,Won
D02927,2023-05-29,2023-08-19,rep_20,FinTech,North America,Enterprise,Referral,Closed,41333,82,Lost
D02928,2023-12-13,2024-02-10,rep_4,SaaS,North America,Enterprise,Outbound,Closed,4952,59,Won
D02929,2023-02-05,2023-05-08,rep_4,Ecommerce,Europe,Core,Referral,Demo,93608,92,Won
D02930,2024-03-17,2024-06-12,rep_1,HealthTech,North America,Enterprise,Inbound,Qualified,12921,87,Won
D02931,2023-09-17,2024-01-03,rep_8,HealthTech,Europe,Core,Outbound,Qualified,4380,108,Lost
D02932,2023-05-20,2023-09-06,rep_9,SaaS,India,Pro,Partner,Qualified,15042,109,Won
D02933,2023-01-30,2023-05-22,rep_5,HealthTech,North America,Pro,Outbound,Negotiation,13681,112,Lost
D02934,2023-03-02,2023-04-28,rep_24,FinTech,North America,Enterprise,Inbound,Closed,85203,57,Won
D02935,2023-06-11,2023-09-24,rep_13,HealthTech,North America,Pro,Referral,Closed,44636,105,Lost
D02936,2024-03-21,2024-05-26,rep_20,Ecommerce,India,Enterprise,Outbound,Negotiation,17728,66,Won
D02937,2024-03-16,2024-06-22,rep_16,FinTech,APAC,Enterprise,Inbound,Qualified,4030,98,Won
D02938,2024-02-05,2024-02-15,rep_7,HealthTech,Europe,Core,Partner,Negotiation,26364,10,Lost
D02939,2023-04-21,2023-08-14,rep_10,SaaS,Europe,Enterprise,Outbound,Proposal,13531,115,Won
D02940,2023-05-05,2023-07-10,rep_5,SaaS,APAC,Enterprise,Outbound,Demo,8085,66,Won
D02941,2023-12-18,2024-02-10,rep_7,SaaS,North America,Enterprise,Referral,Qualified,12494,54,Lost
D02942,2024-02-05,2024-02-15,rep_16,SaaS,Europe,Enterprise,Referral,Negotiation,4546,10,Lost
D02943,2023-04-11,2023-06-07,rep_1,FinTech,APAC,Enterprise,Outbound,Closed,7201,57,Lost
D02944,2023-07-30,2023-09-07,rep_17,Ecommerce,India,Enterprise,Partner,Proposal,13098,39,Won
D02945,2023-02-20,2023-04-18,rep_4,Ecommerce,APAC,Pro,Outbound,Demo,10134,57,Won
D02946,2023-10-22,2023-12-24,rep_10,FinTech,North America,Core,Partner,Closed,9996,63,Lost
D02947,2023-05-10,2023-08-27,rep_23,HealthTech,India,Core,Inbound,Proposal,5599,109,Won
D02948,2023-08-01,2023-10-15,rep_13,FinTech,North America,Enterprise,Outbound,Demo,2835,75,Won
D02949,2023-07-24,2023-11-03,rep_13,EdTech,APAC,Core,Referral,Proposal,64536,102,Lost
D02950,2023-09-14,2023-10-22,rep_9,FinTech,Europe,Pro,Partner,Qualified,11792,38,Won
D02951,2023-11-20,2024-02-22,rep_14,FinTech,North America,Core,Inbound,Negotiation,66422,94,Won
D02952,2024-03-11,2024-03-29,rep_25,HealthTech,Europe,Enterprise,Referral,Negotiation,5388,18,Won
D02953,2024-02-14,2024-05-06,rep_21,Ecommerce,Europe,Pro,Outbound,Qualified,36476,82,Lost
D02954,2023-10-01,2023-11-24,rep_1,SaaS,Europe,Pro,Inbound,Negotiation,62577,54,Lost
D02955,2024-02-04,2024-05-12,rep_4,FinTech,Europe,Pro,Partner,Closed,2696,98,Lost
D02956,2024-03-14,2024-06-25,rep_18,EdTech,Europe,Enterprise,Referral,Proposal,56057,103,Lost
D02957,2024-02-21,2024-04-27,rep_11,SaaS,APAC,Enterprise,Inbound,Closed,14880,66,Won
D02958,2023-06-06,2023-09-24,rep_14,SaaS,APAC,Pro,Outbound,Negotiation,57366,110,Won
D02959,2024-03-03,2024-03-20,rep_16,EdTech,Europe,Enterprise,Inbound,Demo,15798,17,Lost
D02960,2023-01-07,2023-01-28,rep_10,Ecommerce,APAC,Enterprise,Partner,Proposal,7885,21,Won
D02961,2023-10-27,2023-11-26,rep_18,HealthTech,Europe,Pro,Partner,Demo,73647,30,Won
D02962,2024-01-10,2024-03-22,rep_15,FinTech,India,Enterprise,Inbound,Qualified,7885,72,Lost
D02963,2023-03-06,2023-06-08,rep_3,HealthTech,North America,Pro,Partner,Negotiation,18424,94,Lost
D02964,2023-10-14,2023-11-26,rep_25,HealthTech,Europe,Enterprise,Outbound,Proposal,10846,43,Won
D02965,2023-09-05,2023-10-03,rep_19,SaaS,North America,Enterprise,Outbound,Negotiation,19680,28,Lost
D02966,2023-01-25,2023-02-18,rep_23,Ecommerce,North America,Core,Partner,Negotiation,55903,24,Won
D02967,2023-09-23,2023-12-10,rep_2,SaaS,APAC,Core,Inbound,Negotiation,28486,78,Won
D02968,2023-09-07,2023-12-16,rep_13,EdTech,APAC,Pro,Inbound,Proposal,2950,100,Lost
D02969,2023-02-22,2023-05-14,rep_10,HealthTech,APAC,Pro,Outbound,Proposal,8988,81,Lost
D02970,2024-01-10,2024-04-30,rep_8,Ecommerce,India,Pro,Referral,Demo,64103,111,Lost
D02971,2023-08-23,2023-08-30,rep_11,HealthTech,Europe,Pro,Inbound,Demo,35859,7,Won
D02972,2023-03-22,2023-04-09,rep_25,HealthTech,India,Pro,Inbound,Demo,24036,18,Lost
D02973,2023-11-11,2024-01-09,rep_14,EdTech,Europe,Enterprise,Outbound,Closed,5374,59,Lost
D02974,2024-02-29,2024-05-19,rep_13,SaaS,Europe,Core,Inbound,Proposal,15526,80,Lost
D02975,2024-02-29,2024-03-08,rep_2,HealthTech,India,Enterprise,Inbound,Negotiation,5869,8,Won
D02976,2023-09-28,2023-12-24,rep_6,FinTech,India,Enterprise,Inbound,Demo,76969,87,Lost
D02977,2023-10-20,2024-02-17,rep_5,Ecommerce,India,Enterprise,Partner,Closed,12472,120,Lost
D02978,2023-10-04,2023-12-06,rep_16,EdTech,APAC,Pro,Referral,Qualified,10883,63,Lost
D02979,2023-06-12,2023-08-14,rep_3,SaaS,Europe,Enterprise,Inbound,Proposal,67244,63,Won
D02980,2023-08-17,2023-11-07,rep_7,EdTech,APAC,Core,Outbound,Qualified,5904,82,Won
D02981,2023-02-01,2023-03-03,rep_5,Ecommerce,APAC,Pro,Outbound,Demo,3470,30,Won
D02982,2023-07-10,2023-09-11,rep_25,FinTech,India,Core,Partner,Proposal,18023,63,Won
D02983,2023-02-14,2023-04-17,rep_13,Ecommerce,APAC,Core,Outbound,Negotiation,18605,62,Lost
D02984,2023-06-25,2023-09-30,rep_2,EdTech,Europe,Pro,Referral,Qualified,95334,97,Lost
D02985,2023-11-04,2023-12-07,rep_5,HealthTech,APAC,Enterprise,Referral,Proposal,6035,33,Won
D02986,2023-03-23,2023-07-06,rep_16,HealthTech,Europe,Pro,Outbound,Demo,6256,105,Lost
D02987,2023-02-22,2023-03-05,rep_1,SaaS,APAC,Core,Outbound,Qualified,81805,11,Won
D02988,2023-05-09,2023-05-20,rep_8,HealthTech,North America,Enterprise,Outbound,Demo,5651,11,Won
D02989,2023-10-01,2023-11-12,rep_18,FinTech,APAC,Pro,Outbound,Negotiation,9351,42,Won
D02990,2023-08-14,2023-09-02,rep_16,Ecommerce,India,Enterprise,Inbound,Qualified,68717,19,Lost
D02991,2023-12-01,2024-02-26,rep_24,HealthTech,North America,Pro,Referral,Proposal,19567,87,Won
D02992,2023-12-07,2024-03-12,rep_1,EdTech,Europe,Enterprise,Outbound,Proposal,15595,96,Lost
D02993,2023-11-19,2024-03-10,rep_12,SaaS,Europe,Pro,Outbound,Closed,76187,112,Lost
D02994,2023-09-27,2023-12-14,rep_20,SaaS,India,Enterprise,Outbound,Negotiation,48960,78,Won
D02995,2023-12-13,2024-01-16,rep_20,SaaS,APAC,Enterprise,Referral,Qualified,5049,34,Won
D02996,2023-06-26,2023-10-13,rep_1,Ecommerce,India,Pro,Referral,Proposal,2661,109,Won
D02997,2023-11-23,2024-02-23,rep_16,Ecommerce,India,Core,Partner,Proposal,5303,92,Lost
D02998,2024-02-29,2024-05-18,rep_19,EdTech,North America,Enterprise,Inbound,Closed,6357,79,Lost
D02999,2023-04-29,2023-07-12,rep_5,FinTech,APAC,Pro,Referral,Demo,10402,74,Won
D03000,2023-05-04,2023-08-05,rep_20,EdTech,APAC,Enterprise,Partner,Closed,3686,93,Won
D03001,2023-01-04,2023-02-05,rep_14,EdTech,Europe,Core,Referral,Proposal,13249,32,Lost
D03002,2023-01-30,2023-04-12,rep_1,HealthTech,India,Core,Referral,Qualified,39610,72,Lost
D03003,2023-12-10,2024-02-03,rep_7,HealthTech,Europe,Enterprise,Outbound,Negotiation,71186,55,Won
